StudentID,Course,Grade,Section_Grade,Course_Type
STU203,Microeconomics AP,12,80.99,Humanities
STU205,European History AP,11,93.29,Humanities
STU206,Microeconomics AP,12,86.57,Humanities
STU207,European History AP,12,81.53,Humanities
STU208,United States History AP,10,94.32,Humanities
STU209,Human Geography AP,9,81.55,Humanities
STU21,European History AP,11,93.34,Humanities
STU210,European History AP,11,94,Humanities
STU211,European History AP,11,96.56,Humanities
STU212,Art History AP,11,94.29,Humanities
STU212,European History AP,11,88.54,Humanities
STU213,European History AP,12,85.16,Humanities
STU213,Microeconomics AP,12,79.28,Humanities
STU214,World History AP,11,87.35,Humanities
STU215,Microeconomics AP,12,81.75,Humanities
STU216,United States History AP,10,80.51,Humanities
STU216,Holocaust History Honors,10,94.14,Humanities
STU217,Microeconomics AP,11,94.27,Humanities
STU219,Human Geography AP,9,94.02,Humanities
STU22,European History AP,11,93.78,Humanities
STU220,European History AP,11,86.64,Humanities
STU220,Government and Politics: United States AP,11,88.54,Humanities
STU221,Microeconomics AP,12,81.48,Humanities
STU222,Human Geography AP,9,82.41,Humanities
STU223,Microeconomics AP,11,83.93,Humanities
STU224,Microeconomics AP,12,79.46,Humanities
STU225,Government and Politics: United States AP,11,96.44,Humanities
STU226,World History AP,9,92.45,Humanities
STU227,Microeconomics AP,12,94.08,Humanities
STU228,United States History AP,10,91.2,Humanities
STU23,European History AP,12,94.06,Humanities
STU230,European History AP,11,87.23,Humanities
STU231,European History AP,12,75.08,Humanities
STU231,Microeconomics AP,12,70.96,Humanities
STU232,European History AP,12,82.4,Humanities
STU233,European History AP,11,93.29,Humanities
STU233,Government and Politics: United States AP,11,90.16,Humanities
STU234,United States History Honors,10,92.16,Humanities
STU235,Art History AP,12,93.89,Humanities
STU236,United States History AP,10,88.21,Humanities
STU238,United States History Honors,10,86.45,Humanities
STU239,Modern World Honors: 1750 to the Present,9,91.78,Humanities
STU24,Government and Politics: United States AP,11,85.12,Humanities
STU240,European History AP,11,98.52,Humanities
STU242,European History AP,11,89.61,Humanities
STU243,United States History AP,10,90.77,Humanities
STU244,United States History Honors,10,86.43,Humanities
STU245,United States History AP,10,83.56,Humanities
STU246,Microeconomics AP,12,94,Humanities
STU247,United States History AP,10,86.36,Humanities
STU248,United States History AP,10,90,Humanities
STU249,Human Geography AP,9,91.86,Humanities
STU25,European History AP,11,93.84,Humanities
STU25,Government and Politics: United States AP,11,90.27,Humanities
STU250,United States History AP,10,88.22,Humanities
STU251,Government and Politics: United States AP,11,90.2,Humanities
STU252,European History AP,11,93.05,Humanities
STU252,Government and Politics: United States AP,11,91.3,Humanities
STU253,European History AP,11,90.1,Humanities
STU254,United States History AP,10,86.57,Humanities
STU256,United States History AP,10,96.53,Humanities
STU257,World History AP,9,89.18,Humanities
STU258,World History AP,9,90.82,Humanities
STU259,United States History Honors,11,88.97,Humanities
STU26,European History AP,12,96.5,Humanities
STU260,Human Geography AP,9,91.79,Humanities
STU261,Government and Politics: United States AP,11,95.31,Humanities
STU262,United States History AP,10,93.73,Humanities
STU263,United States History AP,11,91.2,Humanities
STU264,United States History AP,10,90.08,Humanities
STU265,United States History Honors,10,80.81,Humanities
STU266,United States History AP,10,85.77,Humanities
STU267,United States History AP,10,89.57,Humanities
STU268,European History AP,12,88.58,Humanities
STU268,Microeconomics AP,12,86.31,Humanities
STU269,United States History AP,10,81.19,Humanities
STU27,United States History AP,10,94.15,Humanities
STU270,European History AP,11,91.38,Humanities
STU271,Human Geography AP,9,90.28,Humanities
STU272,United States History Honors,11,91.02,Humanities
STU273,United States History AP,10,95.42,Humanities
STU274,Modern World Honors: 1750 to the Present,9,92.83,Humanities
STU277,European History AP,12,97.03,Humanities
STU278,World History AP,9,93.67,Humanities
STU279,European History AP,11,92.93,Humanities
STU279,Government and Politics: United States AP,11,94.02,Humanities
STU280,United States History AP,10,96.78,Humanities
STU281,United States History AP,10,92.56,Humanities
STU283,United States History AP,10,78.9,Humanities
STU284,Microeconomics AP,12,92.43,Humanities
STU285,United States History AP,10,96.86,Humanities
STU285,Government and Politics: United States AP,10,91.33,Humanities
STU286,United States History AP,10,92.71,Humanities
STU286,Government and Politics: United States AP,10,95.93,Humanities
STU287,European History AP,11,97.26,Humanities
STU288,United States History AP,10,93.31,Humanities
STU289,Human Geography AP,9,92.77,Humanities
STU29,Art History AP,12,94.04,Humanities
STU290,Microeconomics AP,12,93.79,Humanities
STU291,European History AP,11,97.11,Humanities
STU293,United States History AP,12,92.54,Humanities
STU293,Microeconomics AP,12,90.57,Humanities
STU294,European History AP,11,97.09,Humanities
STU294,Microeconomics AP,11,96.56,Humanities
STU295,World History AP,9,98.78,Humanities
STU296,United States History Honors,10,93.8,Humanities
STU297,United States History AP,10,89.83,Humanities
STU298,Human Geography AP,9,93.12,Humanities
STU299,United States History AP,10,87.71,Humanities
STU3,European History AP,11,98.93,Humanities
STU30,Microeconomics AP,12,91.83,Humanities
STU300,United States History Honors,10,89.66,Humanities
STU301,United States History AP,10,91.2,Humanities
STU302,United States History AP,10,89.83,Humanities
STU303,United States History Honors,10,88.36,Humanities
STU304,United States History Honors,10,89.17,Humanities
STU306,United States History AP,10,85.51,Humanities
STU307,United States History AP,10,96.69,Humanities
STU308,World History AP,9,99.39,Humanities
STU309,United States History AP,10,95.47,Humanities
STU31,European History AP,12,80.03,Humanities
STU31,Holocaust History Honors,12,97.48,Humanities
STU310,Art History AP,12,93.11,Humanities
STU311,United States History AP,10,92.97,Humanities
STU312,European History AP,11,93.91,Humanities
STU313,Government and Politics: United States AP,11,91.2,Humanities
STU314,Human Geography AP,9,89.46,Humanities
STU315,World History AP,9,92.65,Humanities
STU316,United States History Honors,10,85.53,Humanities
STU317,United States History AP,10,89.24,Humanities
STU318,United States History AP,10,83.81,Humanities
STU319,Human Geography AP,9,81.53,Humanities
STU32,Microeconomics AP,11,97.89,Humanities
STU320,Human Geography AP,9,91.29,Humanities
STU321,World History AP,9,93.88,Humanities
STU322,Modern World Honors: 1750 to the Present,9,93.14,Humanities
STU323,United States History AP,10,88.46,Humanities
STU324,World History AP,9,93.88,Humanities
STU325,United States History AP,10,92.8,Humanities
STU326,United States History Honors,10,89.71,Humanities
STU327,United States History AP,10,88.21,Humanities
STU328,United States History Honors,10,88.18,Humanities
STU328,Holocaust History Honors,10,97.88,Humanities
STU329,Human Geography AP,9,91.04,Humanities
STU33,United States History AP,10,90.93,Humanities
STU330,World History AP,9,98.37,Humanities
STU331,European History AP,11,94.48,Humanities
STU332,Modern World Honors: 1750 to the Present,9,86.27,Humanities
STU333,United States History Honors,10,89.15,Humanities
STU334,Modern World Honors: 1750 to the Present,9,95.43,Humanities
STU336,Government and Politics: United States AP,11,95.23,Humanities
STU337,Human Geography AP,9,85.73,Humanities
STU338,United States History AP,10,95.56,Humanities
STU339,World History AP,9,92.04,Humanities
STU34,Microeconomics AP,12,90.98,Humanities
STU340,European History AP,12,93.76,Humanities
STU341,United States History Honors,10,91.54,Humanities
STU343,Government and Politics: United States AP,11,91.32,Humanities
STU344,Government and Politics: United States AP,11,92.26,Humanities
STU345,Art History AP,12,96.27,Humanities
STU345,European History AP,12,91.33,Humanities
STU346,Modern World Honors: 1750 to the Present,9,94.57,Humanities
STU347,Microeconomics AP,12,93.8,Humanities
STU348,World History AP,9,98.98,Humanities
STU349,Microeconomics AP,12,82.16,Humanities
STU35,European History AP,11,97.53,Humanities
STU351,Human Geography AP,9,89.4,Humanities
STU352,Microeconomics AP,12,92.91,Humanities
STU353,European History AP,12,98.1,Humanities
STU354,United States History AP,10,88.22,Humanities
STU355,Microeconomics AP,12,91.07,Humanities
STU356,United States History AP,10,89.58,Humanities
STU357,United States History AP,10,91.71,Humanities
STU358,European History AP,12,95.07,Humanities
STU359,Human Geography AP,9,96.66,Humanities
STU36,European History AP,11,95.45,Humanities
STU360,European History AP,11,88.87,Humanities
STU361,World History AP,9,98.37,Humanities
STU362,World History AP,9,98.78,Humanities
STU363,Human Geography AP,9,91.87,Humanities
STU364,Human Geography AP,9,91.98,Humanities
STU365,United States History Honors,10,84.17,Humanities
STU366,United States History Honors,10,88.22,Humanities
STU367,World History AP,9,95.51,Humanities
STU368,Microeconomics AP,11,97.79,Humanities
STU369,Modern World Honors: 1750 to the Present,9,95.32,Humanities
STU37,Microeconomics AP,12,90.31,Humanities
STU370,Human Geography AP,9,98.79,Humanities
STU371,Human Geography AP,9,96.4,Humanities
STU372,Human Geography AP,9,92.73,Humanities
STU373,Modern World Honors: 1750 to the Present,9,90.03,Humanities
STU374,Modern World Honors: 1750 to the Present,9,94.55,Humanities
STU376,Human Geography AP,9,90.9,Humanities
STU377,Microeconomics AP,12,96.7,Humanities
STU378,Human Geography AP,9,93.3,Humanities
STU379,European History AP,11,92.93,Humanities
STU38,Human Geography AP,9,89.62,Humanities
STU380,Human Geography AP,9,94.75,Humanities
STU381,United States History Honors,10,81.59,Humanities
STU382,United States History AP,10,94.96,Humanities
STU383,European History AP,12,84.66,Humanities
STU384,World History AP,9,95.1,Humanities
STU385,World History AP,9,93.88,Humanities
STU386,United States History AP,10,80.6,Humanities
STU387,Government and Politics: United States AP,12,79.96,Humanities
STU387,Microeconomics AP,12,84.59,Humanities
STU388,Human Geography AP,9,92.86,Humanities
STU389,United States History AP,10,91.79,Humanities
STU39,European History AP,12,90.91,Humanities
STU390,United States History AP,10,90.89,Humanities
STU391,European History AP,11,96.73,Humanities
STU392,European History AP,12,84.52,Humanities
STU393,United States History AP,10,94.49,Humanities
STU394,European History AP,11,90.56,Humanities
STU395,Art History AP,12,91.23,Humanities
STU395,Microeconomics AP,12,90.82,Humanities
STU396,United States History Honors,10,87.28,Humanities
STU397,Microeconomics AP,12,83.48,Humanities
STU398,United States History AP,10,91.5,Humanities
STU399,Government and Politics: United States AP,11,81.45,Humanities
STU4,United States History Honors,10,87.35,Humanities
STU40,European History AP,12,98.67,Humanities
STU400,European History AP,12,98.22,Humanities
STU401,Microeconomics AP,11,97.51,Humanities
STU402,Microeconomics AP,11,88.76,Humanities
STU403,Human Geography AP,9,87.18,Humanities
STU404,Human Geography AP,9,96.28,Humanities
STU405,Human Geography AP,9,93.3,Humanities
STU406,Human Geography AP,9,83.45,Humanities
STU407,Human Geography AP,9,91.32,Humanities
STU408,Art History AP,12,99.3,Humanities
STU41,European History AP,11,98.34,Humanities
STU41,Microeconomics AP,11,97.2,Humanities
STU410,European History AP,12,92.71,Humanities
STU411,Human Geography AP,9,93.99,Humanities
STU412,Human Geography AP,9,89.01,Humanities
STU413,Human Geography AP,9,94.35,Humanities
STU415,Human Geography AP,9,89.61,Humanities
STU416,World History AP,9,98.57,Humanities
STU417,Human Geography AP,9,92.16,Humanities
STU418,European History AP,11,96.56,Humanities
STU419,United States History AP,10,94.07,Humanities
STU42,Human Geography AP,9,93.47,Humanities
STU420,Microeconomics AP,12,96.02,Humanities
STU421,Art History AP,12,95.73,Humanities
STU422,Human Geography AP,9,94.74,Humanities
STU423,World History AP,9,94.29,Humanities
STU424,United States History AP,10,89.07,Humanities
STU425,Microeconomics AP,12,80.69,Humanities
STU426,United States History AP,10,87.03,Humanities
STU427,Human Geography AP,9,89.1,Humanities
STU428,Microeconomics AP,12,97.41,Humanities
STU429,Human Geography AP,9,91.18,Humanities
STU43,United States History AP,10,93.85,Humanities
STU430,European History AP,11,82.97,Humanities
STU432,Human Geography AP,9,96.52,Humanities
STU433,Modern World Honors: 1750 to the Present,9,90.72,Humanities
STU434,European History AP,11,95.07,Humanities
STU435,Microeconomics AP,12,90.41,Humanities
STU437,Human Geography AP,9,84.27,Humanities
STU438,Human Geography AP,9,90.35,Humanities
STU439,European History AP,11,93.68,Humanities
STU439,Government and Politics: United States AP,11,93.56,Humanities
STU44,Art History AP,12,84.32,Humanities
STU44,European History AP,12,77.9,Humanities
STU441,World History AP,12,101.63,Humanities
STU442,Government and Politics: United States AP,11,82.39,Humanities
STU443,United States History AP,10,89.83,Humanities
STU444,European History AP,12,94.13,Humanities
STU445,European History AP,12,91.05,Humanities
STU445,Microeconomics AP,12,86.95,Humanities
STU446,European History AP,11,97.68,Humanities
STU446,Government and Politics: United States AP,11,99.43,Humanities
STU447,Microeconomics AP,12,98.12,Humanities
STU448,European History AP,11,91.69,Humanities
STU449,Human Geography AP,9,87.61,Humanities
STU450,United States History AP,10,93.76,Humanities
STU451,European History AP,12,97.6,Humanities
STU451,Microeconomics AP,12,94.85,Humanities
STU452,United States History AP,10,100.76,Humanities
STU453,Human Geography AP,9,87.45,Humanities
STU454,Art History AP,12,98.23,Humanities
STU454,European History AP,12,97.39,Humanities
STU454,Microeconomics AP,12,90.1,Humanities
STU455,United States History AP,10,92.54,Humanities
STU455,Government and Politics: United States AP,10,93.91,Humanities
STU456,United States History AP,10,82.71,Humanities
STU457,United States History AP,10,90.42,Humanities
STU458,Art History AP,11,94.43,Humanities
STU458,European History AP,11,96.79,Humanities
STU459,Art History AP,11,90.87,Humanities
STU460,Human Geography AP,9,92.86,Humanities
STU462,United States History AP,10,83.22,Humanities
STU463,United States History AP,10,87.63,Humanities
STU464,World History AP,9,97.76,Humanities
STU465,Human Geography AP,9,90.49,Humanities
STU466,European History AP,11,93.57,Humanities
STU467,Government and Politics: United States AP,11,84.28,Humanities
STU468,Modern World Honors: 1750 to the Present,9,92.18,Humanities
STU469,European History AP,12,92.7,Humanities
STU47,United States History AP,10,86.86,Humanities
STU470,Human Geography AP,9,90.77,Humanities
STU472,World History AP,9,97.14,Humanities
STU473,Art History AP,11,92.01,Humanities
STU474,European History AP,12,96.65,Humanities
STU475,Human Geography AP,9,94.76,Humanities
STU476,Human Geography AP,9,82.4,Humanities
STU479,European History AP,12,92.11,Humanities
STU48,Government and Politics: United States AP,11,93.3,Humanities
STU480,United States History AP,10,86.69,Humanities
STU481,Art History AP,12,98.58,Humanities
STU483,Microeconomics AP,12,93.42,Humanities
STU484,European History AP,11,93.55,Humanities
STU485,Microeconomics AP,11,93.17,Humanities
STU486,Government and Politics: United States AP,11,94.88,Humanities
STU487,Microeconomics AP,11,98.84,Humanities
STU488,Government and Politics: United States AP,11,92.79,Humanities
STU489,Microeconomics AP,12,85.82,Humanities
STU490,Microeconomics AP,12,85.93,Humanities
STU491,Microeconomics AP,12,86.61,Humanities
STU492,European History AP,12,77.39,Humanities
STU493,United States History AP,10,86.5,Humanities
STU494,Government and Politics: United States AP,11,94.55,Humanities
STU495,Government and Politics: United States AP,12,91.91,Humanities
STU496,United States History AP,10,91.69,Humanities
STU497,United States History AP,10,92.54,Humanities
STU498,Human Geography AP,9,91.11,Humanities
STU5,European History AP,12,96.62,Humanities
STU50,Human Geography AP,9,93.45,Humanities
STU500,Art History AP,12,95.49,Humanities
STU500,European History AP,12,91.03,Humanities
STU501,United States History AP,10,84.24,Humanities
STU502,European History AP,11,92.31,Humanities
STU504,Human Geography AP,9,90.66,Humanities
STU505,World History AP,9,92.24,Humanities
STU507,United States History AP,10,86.95,Humanities
STU508,Human Geography AP,9,95.35,Humanities
STU509,Microeconomics AP,12,92.32,Humanities
STU51,Microeconomics AP,12,93.62,Humanities
STU510,United States History AP,10,89.81,Humanities
STU511,European History AP,12,96.97,Humanities
STU512,European History AP,12,90.82,Humanities
STU513,Microeconomics AP,11,94.97,Humanities
STU514,United States History Honors,10,85.49,Humanities
STU515,European History AP,12,93.06,Humanities
STU516,United States History AP,10,90,Humanities
STU517,Art History AP,12,91.22,Humanities
STU518,Microeconomics AP,11,98.25,Humanities
STU519,United States History AP,10,92.65,Humanities
STU520,Human Geography AP,9,84.86,Humanities
STU521,European History AP,11,89.77,Humanities
STU521,Government and Politics: United States AP,11,91.15,Humanities
STU522,Microeconomics AP,12,94.34,Humanities
STU523,European History AP,11,96.55,Humanities
STU523,Government and Politics: United States AP,11,91.96,Humanities
STU524,European History AP,12,97.51,Humanities
STU526,Human Geography AP,9,94.59,Humanities
STU527,European History AP,12,79.1,Humanities
STU528,Microeconomics AP,12,86.36,Humanities
STU53,World History AP,9,97.35,Humanities
STU530,European History AP,12,84.87,Humanities
STU530,Microeconomics AP,12,86.16,Humanities
STU531,Microeconomics AP,12,80.08,Humanities
STU532,Human Geography AP,9,90.88,Humanities
STU533,European History AP,12,97.74,Humanities
STU534,World History AP,9,89.39,Humanities
STU535,European History AP,12,93.48,Humanities
STU536,European History AP,12,93.71,Humanities
STU537,Human Geography AP,9,90.6,Humanities
STU538,United States History AP,10,98.39,Humanities
STU539,United States History Honors,10,93.76,Humanities
STU54,Art History AP,12,93.14,Humanities
STU54,European History AP,12,92.61,Humanities
STU540,Government and Politics: United States AP,12,88.59,Humanities
STU540,Microeconomics AP,12,82.96,Humanities
STU541,Human Geography AP,9,83.19,Humanities
STU542,Government and Politics: United States AP,11,78.55,Humanities
STU543,Microeconomics AP,12,86.23,Humanities
STU544,Microeconomics AP,12,92.56,Humanities
STU546,Human Geography AP,9,90.12,Humanities
STU547,Human Geography AP,9,89.58,Humanities
STU548,Art History AP,12,95.05,Humanities
STU550,World History AP,11,96.33,Humanities
STU551,Microeconomics AP,12,95.37,Humanities
STU552,United States History AP,10,97.88,Humanities
STU553,Government and Politics: United States AP,12,86.18,Humanities
STU553,Microeconomics AP,12,90.89,Humanities
STU554,European History AP,12,85.04,Humanities
STU555,United States History AP,10,90.34,Humanities
STU556,World History AP,9,96.73,Humanities
STU557,Microeconomics AP,11,91.64,Humanities
STU558,United States History AP,10,96.92,Humanities
STU559,Microeconomics AP,11,97.68,Humanities
STU56,European History AP,12,91.45,Humanities
STU560,World History AP,9,99.59,Humanities
STU561,European History AP,11,91.49,Humanities
STU562,Microeconomics AP,12,84.13,Humanities
STU563,Modern World Honors: 1750 to the Present,9,91.86,Humanities
STU564,United States History AP,10,94.24,Humanities
STU565,United States History AP,10,89.32,Humanities
STU566,European History AP,11,96.8,Humanities
STU567,European History AP,12,84.67,Humanities
STU567,Holocaust History Honors,12,98.51,Humanities
STU568,Modern World Honors: 1750 to the Present,9,91.58,Humanities
STU569,Microeconomics AP,11,94.16,Humanities
STU57,Art History AP,12,93.74,Humanities
STU570,European History AP,11,90.76,Humanities
STU571,Microeconomics AP,12,90.91,Humanities
STU572,United States History Honors,10,90.95,Humanities
STU573,United States History AP,10,90.68,Humanities
STU574,United States History AP,10,97.01,Humanities
STU575,United States History AP,10,89.58,Humanities
STU576,Modern World Honors: 1750 to the Present,9,94.17,Humanities
STU577,European History AP,11,93.76,Humanities
STU577,Government and Politics: United States AP,11,93.28,Humanities
STU578,Human Geography AP,9,89.97,Humanities
STU579,European History AP,11,98.81,Humanities
STU58,Human Geography AP,9,96.8,Humanities
STU580,World History AP,9,98.37,Humanities
STU581,United States History AP,10,87.03,Humanities
STU582,United States History Honors,10,90.98,Humanities
STU583,Microeconomics AP,11,90.15,Humanities
STU584,United States History Honors,10,90.95,Humanities
STU587,Microeconomics AP,11,92.07,Humanities
STU588,Art History AP,11,92.68,Humanities
STU588,European History AP,11,84.47,Humanities
STU589,Human Geography AP,9,90.76,Humanities
STU59,Modern World Honors: 1750 to the Present,9,89.19,Humanities
STU590,United States History AP,10,87.03,Humanities
STU591,United States History AP,10,98.56,Humanities
STU592,Microeconomics AP,12,93.8,Humanities
STU593,United States History AP,10,95,Humanities
STU594,Government and Politics: United States AP,11,88.36,Humanities
STU595,United States History AP,10,89.53,Humanities
STU596,Art History AP,12,95.76,Humanities
STU597,European History AP,11,93.76,Humanities
STU597,Government and Politics: United States AP,11,90.46,Humanities
STU598,World History AP,9,93.88,Humanities
STU599,Human Geography AP,9,91.86,Humanities
STU6,United States History Honors,10,86.82,Humanities
STU60,United States History AP,10,87.2,Humanities
STU600,European History AP,11,95.61,Humanities
STU600,Microeconomics AP,11,93.06,Humanities
STU601,Human Geography AP,9,88.73,Humanities
STU602,United States History AP,11,92.97,Humanities
STU602,Government and Politics: United States AP,11,87.78,Humanities
STU603,Microeconomics AP,12,76.82,Humanities
STU604,Human Geography AP,9,88.4,Humanities
STU605,Human Geography AP,9,95.85,Humanities
STU606,Art History AP,12,97.43,Humanities
STU606,Microeconomics AP,12,93.16,Humanities
STU607,United States History AP,10,88.31,Humanities
STU608,United States History AP,10,98.97,Humanities
STU609,Human Geography AP,9,93.51,Humanities
STU61,United States History AP,10,90.94,Humanities
STU61,Holocaust History Honors,10,97.43,Humanities
STU610,United States History AP,10,83.33,Humanities
STU611,United States History Honors,10,93.29,Humanities
STU612,Human Geography AP,9,95.26,Humanities
STU613,Human Geography AP,9,87.28,Humanities
STU614,Microeconomics AP,12,91.74,Humanities
STU615,United States History AP,10,92.46,Humanities
STU616,United States History AP,10,89.66,Humanities
STU617,European History AP,12,87.23,Humanities
STU617,Government and Politics: United States AP,12,89.92,Humanities
STU618,United States History AP,10,101.45,Humanities
STU619,World History AP,9,91.84,Humanities
STU62,European History AP,11,84.36,Humanities
STU62,Government and Politics: United States AP,11,84.84,Humanities
STU621,World History AP,9,93.27,Humanities
STU622,European History AP,12,99.05,Humanities
STU623,United States History AP,10,77.12,Humanities
STU624,United States History AP,10,87.69,Humanities
STU625,World History AP,9,95.92,Humanities
STU626,World History AP,9,97.96,Humanities
STU628,Government and Politics: United States AP,11,93.85,Humanities
STU629,Human Geography AP,9,92.12,Humanities
STU63,Human Geography AP,9,93.68,Humanities
STU630,United States History AP,10,81.78,Humanities
STU631,Microeconomics AP,12,86.67,Humanities
STU632,World History AP,9,94.49,Humanities
STU633,Art History AP,11,98.09,Humanities
STU634,United States History AP,10,96.92,Humanities
STU635,Microeconomics AP,12,85.28,Humanities
STU636,Human Geography AP,9,88.2,Humanities
STU637,World History AP,9,98.37,Humanities
STU638,United States History AP,10,87.54,Humanities
STU639,World History AP,9,101.22,Humanities
STU64,Microeconomics AP,11,94.2,Humanities
STU640,Modern World Honors: 1750 to the Present,9,90.49,Humanities
STU641,United States History AP,10,85.59,Humanities
STU641,Holocaust History Honors,10,96.61,Humanities
STU642,European History AP,11,97.8,Humanities
STU643,Human Geography AP,9,94.55,Humanities
STU644,Human Geography AP,9,91.2,Humanities
STU645,Modern World Honors: 1750 to the Present,9,95.29,Humanities
STU646,Human Geography AP,9,83.53,Humanities
STU647,Human Geography AP,9,92.48,Humanities
STU648,Modern World Honors: 1750 to the Present,9,94.54,Humanities
STU649,United States History AP,10,97.69,Humanities
STU651,Human Geography AP,9,94.75,Humanities
STU652,Art History AP,11,97.57,Humanities
STU653,United States History Honors,10,91.15,Humanities
STU654,United States History AP,10,98.22,Humanities
STU655,United States History AP,10,80.59,Humanities
STU656,United States History AP,10,80.25,Humanities
STU657,United States History Honors,10,92.36,Humanities
